Unnamed: 0,id,name,comment,rating,review_date,sentiment
133,134,Enrique Castro Marrugo,me siento muy a gusto entrenando en monforte las instalaciones están muy bien cuidadas y la limpieza del club es impecable lo recomiendo,5,Hace 6 meses,good
134,135,Maria Zambrano Toscano,muy buen gimnasio pero me gustaría que se ampliara el aforo y haya más máquinas sobretodo de piernas,5,Hace 5 meses,good
135,136,Yohana Moreno,excelente atención por parte de javi nos ha atendido super bien,5,Hace 2 semanas,good
136,137,Dayhana Zenaid Cartaya jordan,excelente ambiente buena musica muy buena atencion y amabilidad departe de los trabajadores pero si me gustaria que pusieran algunas maquinas q hacen faltas…,5,Hace 6 meses,good
137,138,Irene Aceituno,un gimnasio increíble no solo por sus instalaciones sino por sus fantásticos trabajadores te sientes en casa con tu familia muy recomendable !!!,5,Hace 6 meses,good
138,139,Javier Gil,porque no se pueden poner cero estrellas que si no kas pondría el peor gimnasio en el que he estado nunca los baños y los vestuarios son más grandes que las sala de ejercicios que se asemeja al tamaño de un puesto de pescado en cualquier mercado colas a todas horas hasta a las 22 00 para coger cualquier máquina y por último el horario de cierre en días laborables a las 22 30 lamentable la máxima expresión de lo cutre,1,Hace 9 meses,bad
139,140,Arturo Rosales ramirez,en gim impecable y ordenado el personal muy majos todos siempre atentos el muy buen ambiente para entrenar …,5,Hace 6 meses,good
140,141,Martina Pandelo,buenas instalaciones personal capacitado y ambiente muy agradable muy buen lugar para entrenar con comodidad y confianza,5,Hace 5 meses,good
141,142,Antonia de la Torre,había un zurullo en las duchas de mujeres el otro día esto es un gimnasio tercermundista,1,Hace 2 meses,bad
142,143,manuel castillo santiago,el dia de hoy los chicos muy buena atencion amable muy majos y el gim muy equipado del todo el ambiente perfecto acosejo este gim,5,Fecha de edición: Hace 5 meses,good
143,144,Claudia Alcántara,este gimnasio te quita las ganas de entrenar habría que perder menos tiempo pidiendo reseñas con el qr y dedicarse más a poner orden,1,Hace 5 meses,bad
144,145,Raul Mateo,lunes 3 de febrero son las 7 20 de la mañana y aún no abre estamos los de siempre esperando a que abran seguramente ha pasado algo porque esto no es normal pero me parece increíble que solo haya 1 persona encargada se abrir el gimnasio y si le pasa algo no se abre la gente que vamos a esta hora tenemos trabajo estudios vida en general hacemos un esfuerzo para ir a entrenar y nos encontramos con esto lamentable,1,Hace 9 meses,bad
145,146,Hever Paez,súper cómodo y gran ambiente para hacer nuestros ejercicios encantado del trato y de el espacio,5,Hace 5 meses,good
146,147,Mayleth Lescano Carbonell,muy buen gimnasio bastante tranquilo y se puede entrenar muy bien el monitor iván muy simpático,5,Hace 5 meses,good
147,148,Nacho Martín Calahorra,buenas instalaciones y buen trato por parte del personal,5,Hace un mes,good
148,149,Patricia Picón,las máquinas siempre limpias y todo en orden los encargados son muy atentos y simpáticos un 10,5,Hace 5 meses,good
149,150,Hector Cruz,muy bien todo si pudiesen renovar maquinas y adicionar de las mas usadas sería excelente,5,Hace 5 meses,good
150,151,Jefferson Navarrete,me encanta este gym porque tiene las máquinas necesarias y además es muy limpió pero me encantaría que estuviera una máquina de extension de femorales,5,Hace 5 meses,good
151,152,Martín M. matín,la gestión de este gimnasio promueve prácticas incorrectas hacia las mujeres extremen las precauciones si quieren entrenar acá,1,Hace 2 meses,bad
152,153,Diego Serrano,el gym es bastante cómodo no es muy grande pero tiene tiene todo lo indispensable para un buen entrenamiento,5,Hace 5 meses,good
153,154,JOSE LUIS ESPINOSA LUCIA,necesita bastante mas higiene en vestuarios solo dos fotos pero las duchas las paredes crean moho por favor vigilen servicio de limpieza,3,Hace 2 años,good
154,155,Yoana Murcia,me gusta mucho el gym! faltan más maquinaria pero son cosas que se pueden mejorar,5,Hace 5 meses,good
155,156,Mary Luz,estoy súper agradecida con marina me ha resultado un problema con la inscripción una atención excelente! muchas gracias y felicidades por el servicio,5,Hace 5 meses,good
156,157,ines García - Hierro,iván muy majo me ha explicado muy bien el método de acceso lo único que el gym es pequeño,5,Hace 5 meses,good
157,158,Ane Trinidad Fuentes,buen ambiente y personal amable me gustaría que haya más máquinas para hacer tren superior e inferior,5,Hace 5 meses,good
158,159,Yudi Alejandra Rodriguez Zapata,javier me ha sido de gran de ayuda muy buen servicio,5,Hace un mes,good
159,160,Marcos Plaza perez,maría nos ayudó a apuntarnos muy maja y buena trabajadora,5,Hace un mes,good
160,161,PAULA RODRIGUEZ DE ARELLANO MARCOS,siempre buen ambiente y buen trato por parte del personal especialmente ivan y alejandro nuestro entrenador personal,5,Hace 5 meses,good
161,162,Cristina Sanz,lo que cabe esperar de un basic fit te hace el apaño pero es muy pequeño suele estar lleno y desordenado,3,Hace 5 meses,good
162,163,Leonel Peña,buen ambiente buen trato del personal haría falta más máquinas de pierna pres de pierna hack de pierna maquina para pantorrilla,5,Hace 5 meses,good
163,164,Mario Corriere,excelente gimnasio muy atento el personal sobre todo iván que siempre está al tanto de todo,5,Hace 5 meses,good
164,165,anamanzanomoreno,me agradan mucho las instalaciones quisiera que mejoren el tema del aforo ya que por las tardes noches esta colapsado y quisiera que traigan mas maquinas y que mejoren el aire acondicionado ahora que viene el verano,5,Hace 5 meses,good
165,166,Juan Manuel Mirayo,me gusta muchísimo el gimnasio y estoy contento con lis entrenamientos y el trato recibido,5,Hace 5 meses,good
166,167,Belén Saat,está muy bien el gym y las tarifas pero hace falta más máquinas como otra smith,5,Hace 5 meses,good
167,168,Paula Alonso Lorente,es un gimnasio chiquitito pero muy acogedor el personal es encantador,5,Hace 5 meses,good
168,169,Joan Chavez,excelentes instalaciones javi un crack explicando todo y muy buena atencion!,5,Hace un mes,good
169,170,Aaron _1475,me parece bastante bien pero podria ser mas grande y poner mas maquinas hay bastante limpieza,5,Hace 5 meses,good
170,171,Araceli concepcion Alvarado Montoya,me gusta el gimnasio pero quisiera una sala para clases colectivas y poder hacer zumba,5,Hace 5 meses,good
171,172,RubialesDavid -,muy buena atención y trato se me explicó todo,5,Hace 3 semanas,good
172,173,Cristian Mendez,me gusta mucho la atención de los chicos en recepción las instalaciones son muy limpias y todo siempre en orden,5,Hace 5 meses,good
173,174,anghelo niquin,me gusta el establecimiento es muy concurrido pero a la vez muy cómodo buena atención de parte del personal …,5,Hace 5 meses,good
174,175,Carol Tafalla Marquez,maría fue muy amable en mi primer día!!,5,Hace un mes,good
175,176,michelle cortes,los recepcionistas son muy colaboradores y tienen un buen trato para con los socios un buen ambiente,5,Hace 5 meses,good
176,177,alejandro mirayo menendez,me gusta mucho el ambiente el personal y las máquinas pero me gustaría que se montaran nuevas maquinas sobre todo para ejercitar pecho,5,Hace 5 meses,good
177,178,valentina piamo,excelente gym ambiente familiar iván jesús y andrea excelentes trabajadores me siento en casa no me cambiaría,5,Hace 5 meses,good
178,179,Steven Rodriguez,uno de los gimnasios más bonitos e impecables un 10…,5,Hace 2 semanas,good
179,180,Glenda Lopez,me ha gustado mucho la atención que me han dado en estos primeros días me siento muy a gusto,5,Hace 5 meses,good
180,181,hector julian aguilar fonseca,buen servicio personal amable y un gimnasio súper limpio y cómodo para entrenar,5,Hace 5 meses,good
181,182,Saúl,me gusta el gimnasio hace falta una maquina de femoral tumbado lo demás bien,5,Hace 5 meses,good
182,183,Richard goc,me encanta este gym la atención es súper genial liliana atiende súper bien sigan así,5,Hace 5 meses,good
183,184,Roberto Mejía Alvia,este gimnasio está muy bien buen ambiente y todo perfecto,5,Hace 5 meses,good
184,185,Roselin Barnica,el ginnnacio me parece muy bien buena atención,5,Hace un mes,good
185,186,José María Caplliure,el gimnasio está muy bien y el personal es muy simpático pero faltarían un poco de máquinas,5,Hace 6 meses,good
186,187,Yoeliza Herrera lopez,buen ambiente de todos a los que eh ido este es el mejor,5,Hace un mes,good
187,188,Jorge Lesme,nos gustó el gimnasio y la atención que me dieron al apuntarme,5,Hace 5 meses,good
188,189,Thaynara Oliveira,el gimnasio está muy bien me parece que hay buenas maquinarias,5,Hace 5 meses,good
189,190,Ane Pernas Pascual,esta muy bien el gimnasio y las tarifas pero hace falta mas maquinas como otra smith,5,Hace 5 meses,good
190,191,nayeli almonte ortega,buen ambiente y buena atención muy contenta,5,Hace un mes,good
191,192,Kurt Herrera,una buena experiencia inspira a darle duro al entreno,5,Hace 2 semanas,good
192,193,veronica arantxa garcia garcia,no puede ser que solo una persona sea la que abra por las mañanas y que no exista un encargado que vaya al gimnasio a abrir en caso de que la persona que abre por las mañanas no pueda hacerlo hoy lunes la persona no abrieron por la mañana y estuvimos fuera del gimnasio pasando frío más de 20min sin que nos informaran si iban a abrir o no inaceptable deberían tener un encargado que al menos se presente e informe de la situación para no tener que estar esperando afuera en el frío y que no sea solo una persona la encargada de abrir por la mañana,1,Hace 9 meses,bad
193,194,Clay Gruber,acabo de llegar pero un gym muy completo y la chica de recepción marina creo recordar un auténtico sol,5,Hace 5 meses,good
194,195,Michelle Granda,acabo de inscribirme y la atención de liliana fue excelente nos ayudo y guió en todo el proceso …,5,Hace 5 meses,good
195,196,Caro Tobar,personal muy agradable el espacio es acogedor tienen lo que necesito para mi rutina!,5,Hace 5 meses,good
196,197,christian quintero,si hubiera sabido que la atención al cliente era así no me inscribo no dan más opciones pero mi calificación na da ni para 1 estrella,1,Hace 5 meses,bad
197,198,FDLPF,muy buen gimnasio en el barrio del pilar,5,Hace un mes,good
198,199,david alegria,gran gimnasio además espacioso con las máquinas limpias y el personas muy agradable,5,Hace 5 meses,good
199,200,Ana Simarro,siempre está limpio y ordenado los trabajadores son muy amables y siempre te reciben con una sonrisa el ambiente es muy bueno es grande y tiene toda maquinaria imprescindible los baños y los vestuarios también perfectos,5,Hace un año,good
200,201,Ernesto J. Menéndez,buen gimnasio suele tener mucha gente incluso a última hora 21 00 21 30 por lo que no es fácil acceder a las máquinas también tiene vestuarios muy pequeños y limitados así que no merece la pena ducharse en el gym por lo demás bastante bien ojalá fuera más grande,4,Hace un año,good
201,202,Steven Aguilar,buenas instalaciones muy limpias y la señorita liliana atenta a cualquier solicitud,5,Hace 5 meses,good
202,203,Jeny Perlacio,me gusta mucho el gimnasio se ve todo muy limpio y ordenado,5,Hace 5 meses,good
203,204,Carlos Ariel,la atención de maría muy buena realmente sabe lo que es el servicio al cliente,4,Hace un mes,good
204,205,alejo jimenez,la recepcionista liliana es muy amable las instalaciones son muy limpias solucionan todas las dudas que tenemos,5,Hace 5 meses,good
205,206,KIKE CALABUIG COLMENARES,el trato del personal es espectacular especialmente iván siempre dispuesto a ayudar alegrando el ambiente,5,Hace 5 meses,good
206,207,Ainhoa González,buen ambiente para entrenar se está muy a gusto y el personal es muy amable!!,5,Hace 6 meses,good
